StartTime,EndTime,LowFreq,HighFreq,DeltaTime,DeltaFreq,AvgPowerDensity,Annotation
6360,6419.999979,6254.545,6448.485,60,193.939,-57.75,Insects
6360.407293,6360.551543,751.515,1793.939,0.1442,1042.424,-63.76,Amphibians
6360.873984,6361.035204,993.939,1915.152,0.1612,921.212,-63.32,Amphibians
6361.323703,6361.417041,678.788,1115.152,0.0933,436.364,-66.33,Amphibians
6361.722512,6361.900702,896.97,1890.909,0.1782,993.939,-63.62,Amphibians
6362.163746,6362.291025,800,1842.424,0.1273,1042.424,-62.86,Amphibians
6362.672863,6362.817112,896.97,1866.667,0.1442,969.697,-62.71,Amphibians
6362.783171,6362.851054,218.182,678.788,0.0679,460.606,-58.35,Amphibians
6363.258347,6363.428052,993.939,1721.212,0.1697,727.273,-62.41,Amphibians
6363.538361,6363.716552,800,1018.182,0.1782,218.182,-64.28,Amphibians
6362.944392,6363.080156,751.515,1163.636,0.1358,412.121,-65.45,Amphibians
6363.869287,6364.005051,848.485,1866.667,0.1358,1018.182,-62.42,Amphibians
6364.174757,6364.285066,824.242,1187.879,0.1103,363.636,-64.31,Amphibians
6364.42083,6364.607506,775.758,1842.424,0.1867,1066.667,-63.75,Amphibians
6364.743271,6364.845094,824.242,1212.121,0.1018,387.879,-62.58,Amphibians
6364.997829,6365.17602,896.97,1842.424,0.1782,945.455,-62.92,Amphibians
6365.277843,6365.456034,800,1139.394,0.1782,339.394,-63.32,Amphibians
6365.634225,6365.769989,921.212,1866.667,0.1358,945.455,-62.61,Amphibians
6365.93121,6366.041518,751.515,1284.848,0.1103,533.333,-64.27,Amphibians
6366.440326,6366.771252,727.273,1987.879,0.3309,1260.606,-64.54,Amphibians
6366.898531,6367.271884,606.061,1842.424,0.3734,1236.364,-65.28,Amphibians
6367.602809,6367.831912,824.242,1939.394,0.2291,1115.152,-63.58,Amphibians
6368.239205,6368.476793,581.818,1769.697,0.2376,1187.879,-63.67,Amphibians
6368.833175,6368.98591,1163.636,1890.909,0.1527,727.273,-61.64,Amphibians
6369.316836,6369.554424,872.727,1890.909,0.2376,1018.182,-62.38,Amphibians
6369.927776,6370.173849,630.303,1939.394,0.2461,1309.091,-62.55,Amphibians
6371.341952,6371.571055,1696.97,2230.303,0.2291,533.333,-62.63,Amphibians
6372.020774,6372.181995,1672.727,2303.03,0.1612,630.303,-59.01,Amphibians
6372.572317,6372.784449,1018.182,2375.758,0.2121,1357.576,-61.55,Amphibians
6373.089919,6373.25114,945.455,1915.152,0.1612,969.697,-62.63,Amphibians
6373.361448,6373.522669,1696.97,2278.788,0.1612,581.818,-57.95,Amphibians
6373.632977,6373.760256,993.939,1987.879,0.1273,993.939,-61.9,Amphibians
6374.014815,6374.125123,1939.394,2278.788,0.1103,339.394,-57.22,Amphibians
6373.955418,6374.18452,775.758,1915.152,0.2291,1139.394,-62.29,Amphibians
6374.583328,6374.727578,921.212,2278.788,0.1442,1357.576,-63.09,Amphibians
6375.296092,6375.516709,969.697,1866.667,0.2206,896.97,-62.6,Amphibians
6375.932488,6376.127649,751.515,1769.697,0.1952,1018.182,-62.23,Amphibians
6376.551913,6376.704648,969.697,1842.424,0.1527,872.727,-61.68,Amphibians
6377.179824,6377.3665,824.242,1890.909,0.1867,1066.667,-62.98,Amphibians
6377.654999,6377.875617,993.939,1915.152,0.2206,921.212,-61.9,Amphibians
6377.960469,6378.42716,1648.485,2424.242,0.4667,775.758,-67.24,Amphibians
6378.528419,6378.782977,800,1163.636,0.2546,363.636,-63.67,Amphibians
6378.978139,6379.215727,703.03,1139.394,0.2376,436.364,-63.88,Amphibians
6379.359976,6379.606049,581.818,1866.667,0.2461,1284.848,-64.42,Amphibians
6379.92849,6380.081225,630.303,2036.364,0.1527,1406.061,-63.74,Amphibians
6380.208504,6380.386695,775.758,1139.394,0.1782,363.636,-62.74,Amphibians
6380.446092,6380.590342,800,1963.636,0.1442,1163.636,-62.66,Amphibians
6380.827929,6381.141885,751.515,1866.667,0.314,1115.152,-63.42,Amphibians
6381.421899,6381.837678,703.03,1769.697,0.4158,1066.667,-63.48,Amphibians
6382.177089,6382.35528,703.03,1866.667,0.1782,1163.636,-61.64,Amphibians
6382.796514,6382.932279,509.091,1939.394,0.1358,1430.303,-61.78,Amphibians
6383.27169,6383.560189,703.03,1769.697,0.2885,1066.667,-63.21,Amphibians
6383.73838,6384.077791,557.576,1890.909,0.3394,1333.333,-64.07,Amphibians
6385.523461,6385.744078,827.586,1825.558,0.2206,997.972,-63.43,Amphibians
6386.108945,6386.312592,851.927,1874.239,0.2036,1022.312,-62.71,Amphibians
6385.854387,6385.981666,827.586,1387.424,0.1273,559.838,-60.6,Amphibians
6386.762312,6386.889591,754.564,1801.217,0.1273,1046.653,-61.39,Amphibians
6387.254458,6387.449619,803.245,1874.239,0.1952,1070.994,-61.94,v
6389.486086,6389.740645,1703.854,2239.351,0.2546,535.497,-62.03,Amphibians
6390.181879,6390.283702,1874.239,2190.669,0.1018,316.43,-54.37,Amphibians
6390.860701,6390.98798,1630.832,2336.714,0.1273,705.882,-56.62,Amphibians
6391.4377,6391.624376,1776.876,2288.032,0.1867,511.156,-57.71,Amphibians
6392.082581,6392.260772,1801.217,2141.988,0.1782,340.771,-55.36,Amphibians
6389.732159,6389.850953,803.245,1752.535,0.1188,949.29,-61.78,Amphibians
6390.275217,6390.394011,924.949,1898.58,0.1188,973.631,-60.71,Amphibians
6390.886157,6391.064348,900.609,1849.899,0.1782,949.29,-61.61,Amphibians
6391.284965,6391.539524,778.905,1825.558,0.2546,1046.653,-62.88,Amphibians
6391.819538,6392.03167,778.905,1971.602,0.2121,1192.698,-63.45,Amphibians
6392.33714,6392.532301,900.609,1825.558,0.1952,924.949,-62.68,Amphibians
6392.905653,6393.117785,924.949,1947.262,0.2121,1022.312,-63.26,Amphibians
6393.262035,6393.465682,608.519,1217.039,0.2036,608.519,-66.29,Amphibians
6389.986718,6390.156423,851.927,1314.402,0.1697,462.475,-61.58,Amphibians
6395.642476,6395.829152,803.245,1752.535,0.1867,949.29,-64.37,Amphibians
6396.151592,6396.287357,876.268,1922.921,0.1358,1046.653,-63.22,Amphibians
6396.575856,6396.754047,754.564,1874.239,0.1782,1119.675,-64.14,Amphibians
6397.212252,6397.390443,681.542,1898.58,0.1782,1217.039,-64.39,Amphibians
6396.872841,6397.042547,754.564,1168.357,0.1697,413.793,-63.9,Amphibians
6397.534693,6397.908045,973.631,1801.217,0.3734,827.586,-65.19,Amphibians
6398.094721,6398.332309,730.223,1241.379,0.2376,511.156,-65.3,Amphibians
6398.408676,6398.612323,754.564,1971.602,0.2036,1217.039,-64.25,Amphibians
6398.714146,6398.841426,754.564,1338.742,0.1273,584.178,-64.7,Amphibians
6399.028102,6399.180837,924.949,1801.217,0.1527,876.268,-62.86,Amphibians
6399.257204,6399.392969,730.223,1046.653,0.1358,316.43,-64.12,Amphibians
6399.630556,6399.791777,803.245,1849.899,0.1612,1046.653,-63.03,v
6400.063306,6400.275438,827.586,1922.921,0.2121,1095.335,-63.76,Amphibians
6400.81492,6401.010082,876.268,1192.698,0.1952,316.43,-65.14,Amphibians
6401.42586,6401.629507,900.609,1874.239,0.2036,973.631,-63.2,Amphibians
6401.968918,6402.130138,851.927,1703.854,0.1612,851.927,-62.51,Amphibians
6402.48652,6402.562888,803.245,2068.966,0.0764,1265.72,-62.54,Amphibians
6402.707137,6402.876843,754.564,1095.335,0.1697,340.771,-64.77,Amphibians
6403.105945,6403.453842,851.927,1119.675,0.3479,267.748,-65.46,Amphibians
6403.903562,6404.081752,778.905,1898.58,0.1782,1119.675,-63.64,Amphibians
6404.438134,6404.62481,754.564,1995.943,0.1867,1241.379,-64.05,Amphibians
6403.545196,6404.571914,292.089,608.519,1.0267,316.43,-63.64,Mammals
6406.379279,6408.025423,340.771,632.86,1.6461,292.089,-67.69,Mammals
6404.950161,6405.102896,949.29,1849.899,0.1527,900.609,-62.79,Amphibians
6405.179264,6405.289573,924.949,1119.675,0.1103,194.726,-63.08,Amphibians
6405.442308,6405.65444,876.268,1849.899,0.2121,973.631,-64.67,Amphibians
6405.739292,6405.892027,803.245,1095.335,0.1527,292.089,-63.73,Amphibians
6406.010821,6406.231438,803.245,1947.262,0.2206,1144.016,-64.41,Amphibians
6406.350232,6406.519938,705.882,1144.016,0.1697,438.134,-65.21,Amphibians
6406.647217,6406.859349,730.223,1849.899,0.2121,1119.675,-64.68,Amphibians
6406.935717,6407.088452,705.882,1119.675,0.1527,413.793,-63.81,Amphibians
6407.249672,6407.419377,827.586,1922.921,0.1697,1095.335,-63.8,Amphibians
6407.775759,6407.979406,949.29,1801.217,0.2036,851.927,-63.8,Amphibians
6408.284876,6408.505493,803.245,1874.239,0.2206,1070.994,-63.81,Amphibians
6409.214913,6409.494927,754.564,1144.016,0.28,389.452,-48.5,Amphibians
6409.774941,6409.978588,778.905,1825.558,0.2036,1046.653,-64.3,Amphibians
6410.275573,6410.504675,730.223,1898.58,0.2291,1168.357,-64.95,Amphibians
6410.759234,6410.94591,778.905,1849.899,0.1867,1070.994,-64.54,Amphibians
6411.030762,6411.217439,730.223,1119.675,0.1867,389.452,-65.05,Amphibians
6411.378659,6411.531394,632.86,1825.558,0.1527,1192.698,-64.3,Amphibians
6411.624732,6411.785952,803.245,1144.016,0.1612,340.771,-65.09,Amphibians
6411.930202,6412.108393,827.586,1776.876,0.1782,949.29,-63.7,Amphibians
6412.49023,6412.693877,827.586,1971.602,0.2036,1144.016,-64.69,Amphibians
6412.7957,6412.965406,778.905,1144.016,0.1697,365.112,-65.72,Amphibians
6413.007832,6413.169053,1070.994,1922.921,0.1612,851.927,-62.84,Amphibians
6413.253905,6413.525434,730.223,1095.335,0.2715,365.112,-66.56,Amphibians
6413.644228,6413.830904,876.268,1947.262,0.1867,1070.994,-63.82,Amphibians
6413.85636,6414.026066,754.564,1119.675,0.1697,365.112,-64.18,Amphibians
6414.153345,6414.331536,827.586,1947.262,0.1782,1119.675,-64,Amphibians
6414.424874,6414.603065,705.882,1144.016,0.1782,438.134,-66.29,Amphibians
6415.052784,6415.307343,827.586,1095.335,0.2546,267.748,-64.99,Amphibians
6415.570386,6415.841915,657.201,1144.016,0.2715,486.815,-67.28,Amphibians
6415.99465,6416.198297,754.564,1874.239,0.2036,1119.675,-65.1,Amphibians
6416.486796,6416.673473,778.905,1898.58,0.1867,1119.675,-64.36,Amphibians
6413.635743,6415.324313,316.43,608.519,1.6886,292.089,-66.23,Mammals
6417.025221,6417.203412,827.586,1825.558,0.1782,997.972,-64.02,Amphibians
6417.407059,6417.610706,827.586,1119.675,0.2036,292.089,-65.92,Amphibians
6417.610706,6417.788897,924.949,1922.921,0.1782,997.972,-63.91,Amphibians
6417.873749,6418.001028,851.927,1095.335,0.1273,243.408,-64.44,Amphibians
6418.153763,6418.314984,705.882,1995.943,0.1612,1290.061,-63.72,Amphibians
6418.467719,6418.603483,730.223,1265.72,0.1358,535.497,-66.25,Amphibians
6418.832586,6418.959865,851.927,1922.921,0.1273,1070.994,-62.91,Amphibians
6419.307761,6419.485952,997.972,1922.921,0.1782,924.949,-63.13,Amphibians
6419.570805,6419.757481,730.223,1168.357,0.1867,438.134,-65.33,Amphibians
6419.901731,6419.999979,827.586,1484.787,0.0982,657.201,-63.04,Amphibians
6415.531812,6419.999979,292.089,608.519,4.4682,316.43,-67.98,Mammals
6360.186676,6360.432749,851.927,1290.061,0.2461,438.134,-66.78,Amphibians
16320,16379.99998,4178.914,4638.978,60,460.064,-48.79,Amphibians
16320.81724,16321.67843,4849.84,5252.396,0.8612,402.556,-56.24,Insects
16322.83839,16323.6029,4849.84,5252.396,0.7645,402.556,-55.96,insects
16326.93339,16327.89124,4830.671,5367.412,0.9578,536.741,-57.05,Insects
16328.76342,16329.82672,4773.163,5309.904,1.0633,536.741,-56.77,Insects
16330.94274,16331.74241,4869.01,5329.073,0.7997,460.064,-55.81,Insects
16332.79692,16333.62295,4926.518,5329.073,0.826,402.556,-55.22,Insects
16334.90554,16335.69642,4869.01,5309.904,0.7909,440.895,-55.61,insects
16336.80366,16337.78786,4926.518,5290.735,0.9842,364.217,-54.97,Insects
16338.69298,16339.65083,4926.518,5309.904,0.9578,383.387,-55.51,Insects
16340.82037,16341.86609,4945.687,5348.243,1.0457,402.556,-56.78,Insects
16342.75364,16343.50058,4964.856,5348.243,0.7469,383.387,-55.89,Insects
16344.51115,16345.38112,4964.856,5348.243,0.87,383.387,-56.34,Insects
16346.33064,16347.27091,4907.348,5290.735,0.9403,383.387,-55.43,Insects
16348.07936,16348.92297,4926.518,5233.227,0.8436,306.709,-53.89,Insects
16350.52668,16351.26483,4964.856,5329.073,0.7382,364.217,-54.08,Insects
16352.33691,16353.24203,4907.348,5309.904,0.9051,402.556,-55.19,Insects
16354.12051,16354.92018,4926.518,5290.735,0.7997,364.217,-54.61,Insects
16355.86045,16356.83587,4964.856,5290.735,0.9754,325.879,-55.38,Insects
16357.79371,16358.67247,4926.518,5252.396,0.8788,325.879,-54.9,Insects
16359.51138,16360.33741,4984.026,5309.904,0.826,325.879,-55.95,Insects
16361.33919,16362.09492,4888.179,5271.565,0.7557,383.387,-55.09,Insects
16363.08792,16364.15121,4888.179,5367.412,1.0633,479.233,-56.83,Insects
16364.9489,16365.8013,4945.687,5271.565,0.8524,325.879,-54.8,insects
16366.82065,16367.6379,4907.348,5329.073,0.8172,421.725,-55.06,Insects
16368.83227,16369.64073,4926.518,5194.888,0.8085,268.371,-53.81,insects
16370.7216,16371.6443,4964.856,5271.565,0.9227,306.709,-54.98,Insects
16372.64608,16373.50726,4926.518,5290.735,0.8612,364.217,-54.38,Insects
16374.41488,16375.24091,4945.687,5233.227,0.826,287.54,-53.54,Insects
16376.00543,16376.76995,4984.026,5252.396,0.7645,268.371,-55.65,Insects
16378.1496,16379.08987,4849.84,5329.073,0.9403,479.233,-55.35,Insects
16320.21969,16320.43938,977.636,1648.562,0.2197,670.927,-71.01,Amphibians
16322.29356,16322.59233,862.62,1571.885,0.2988,709.265,-70.74,Amphibians
16322.75051,16323.03171,862.62,1610.224,0.2812,747.604,-70.65,Amphibians
16323.36564,16323.69078,843.45,1552.716,0.3251,709.265,-70.19,Amphibians
16324.35818,16324.64817,843.45,1571.885,0.29,728.435,-71.5,Amphibians
16324.92938,16325.193,977.636,1667.732,0.2636,690.096,-71.07,Amphibians
16328.04018,16328.27744,785.942,1571.885,0.2373,785.942,-70.76,Amphibians
16328.47955,16328.75197,824.281,1648.562,0.2724,824.281,-70.51,Amphibians
16328.98923,16329.2265,766.773,1782.748,0.2373,1015.974,-70.61,Amphibians
16329.5077,16329.79769,728.435,1667.732,0.29,939.297,-70.47,Amphibians
16330.01738,16330.25464,709.265,1648.562,0.2373,939.297,-69.78,Amphibians
16330.60626,16330.90504,766.773,1533.546,0.2988,766.773,-69.14,Amphibians
16331.22139,16331.46744,709.265,1686.901,0.2461,977.636,-68.56,Amphibians
16331.81895,16332.03864,670.927,1667.732,0.2197,996.805,-68.37,Amphibians
16332.32863,16332.53953,670.927,1801.917,0.2109,1130.99,-68.39,Amphibians
16332.91739,16333.18102,651.757,1725.24,0.2636,1073.482,-68.31,Amphibians
16333.54131,16333.72585,805.112,1725.24,0.1845,920.128,-68.78,Amphibians
16335.12307,16335.37791,651.757,1725.24,0.2548,1073.482,-70.44,Amphibians
16335.78214,16336.04577,555.911,1667.732,0.2636,1111.821,-70.1,Amphibians
16336.31818,16336.58181,766.773,1763.578,0.2636,996.805,-71.24,Amphibians
16336.81908,16337.04755,766.773,1667.732,0.2285,900.958,-71,Amphibians
16337.35268,16337.54601,843.45,1686.901,0.1933,843.45,-69.95,Amphibians
16338.02054,16338.20508,824.281,1840.256,0.1845,1015.974,-71.23,Amphibians
16338.59173,16338.79385,977.636,1763.578,0.2021,785.942,-71.05,Amphibians
16339.04868,16339.30352,824.281,1744.409,0.2548,920.128,-71.43,Amphibians
16339.6726,16339.90108,900.958,1648.562,0.2285,747.604,-63.29,Amphibians
16340.32288,16340.47227,843.45,1782.748,0.1494,939.297,-70.83,Amphibians
16340.8765,16341.09619,728.435,1725.24,0.2197,996.805,-70.83,Amphibians
16362.05206,16362.28054,747.604,1648.562,0.2285,900.958,-66.99,Amphibians
16362.95718,16363.22081,939.297,1706.07,0.2636,766.773,-70.32,Amphibians
16363.50201,16363.7217,785.942,1648.562,0.2197,862.62,-67.33,Amphibians
16364.0029,16364.24017,805.112,1591.054,0.2373,785.942,-67.24,Amphibians
16364.67076,16364.90802,728.435,1648.562,0.2373,920.128,-69.47,Amphibians
16365.29468,16365.50558,900.958,1706.07,0.2109,805.112,-69.18,Amphibians
16366.06798,16366.24373,862.62,1840.256,0.1758,977.636,-70.59,Amphibians
16366.58645,16366.80614,939.297,1686.901,0.2197,747.604,-70.41,Amphibians
16367.23673,16367.47399,785.942,1763.578,0.2373,977.636,-70.64,Amphibians
16369.89534,16370.14139,853.081,1630.332,0.2461,777.251,-70.04,Amphibians
16370.35229,16370.58956,796.209,1630.332,0.2373,834.123,-69.74,Amphibians
16371.08166,16371.21348,739.336,1725.118,0.1318,985.782,-70.17,Amphibians
16371.77588,16371.96921,853.081,1630.332,0.1933,777.251,-69.78,Amphibians
16372.37344,16372.54919,644.55,1668.246,0.1758,1023.697,-69.82,Amphibians
16320.69422,16322.07387,853.081,1364.929,1.3796,511.848,-71.46,Amphibians
16325.29891,16328.08457,739.336,1289.1,2.7857,549.763,-70.69,Amphibians
16323.84896,16324.34985,777.251,1099.526,0.5009,322.275,-69.67,Amphibians
16370.80125,16370.99458,682.464,1270.142,0.1933,587.678,-68.47,Amphibians
16373.22164,16379.90898,758.294,1213.27,6.6873,454.976,-68.53,Amphibians
16320,16379.99998,2464.455,2843.602,60,379.147,-61.83,Insects
16320.04394,16379.99998,5383.886,5895.735,59.956,511.848,-63.52,Insects
1800,1859.999979,8711.744,10590.747,60,1879.004,-64.19,Insects
1800.059397,1800.186676,341.637,576.512,0.1273,234.875,-62.59,Domestic mammals
1800.91641,1801.111571,362.989,619.217,0.1952,256.228,-60.29,Domestic mammals
1802.112834,1802.333452,320.285,640.569,0.2206,320.285,-60.26,Domestic mammals
1803.394111,1803.572302,362.989,576.512,0.1782,213.523,-59.8,Domestic mammals
1804.607506,1804.828123,405.694,747.331,0.2206,341.637,-62.27,Domestic mammals
1805.184505,1805.294814,341.637,576.512,0.1103,234.875,-62.04,Domestic mammals
1805.549372,1805.744533,384.342,597.865,0.1952,213.523,-63.05,Domestic mammals
1805.990607,1806.143342,298.932,683.274,0.1527,384.342,-60.93,Domestic mammals
1806.720341,1806.983384,320.285,661.922,0.263,341.637,-63.58,Domestic mammals
1807.416133,1807.636751,298.932,661.922,0.2206,362.989,-61.04,Domestic mammals
1808.21375,1808.425881,320.285,640.569,0.2121,320.285,-62.68,Domestic mammals
1808.69741,1808.884087,384.342,683.274,0.1867,298.932,-59.91,Domestic mammals
1809.91929,1810.156878,405.694,704.626,0.2376,298.932,-61.18,Domestic mammals
1810.93059,1811.270001,405.694,661.922,0.3394,256.228,-61.19,Domestic mammals
1812.356117,1812.559763,298.932,640.569,0.2036,341.637,-60.14,Domestic mammals
1813.569511,1813.773158,298.932,597.865,0.2036,298.932,-60.77,Domestic mammals
1814.75745,1814.978068,362.989,661.922,0.2206,298.932,-61.25,Domestic mammals
1816.344197,1816.615726,341.637,619.217,0.2715,277.58,-59.52,Domestic mammals
1817.47555,1817.704652,448.399,640.569,0.2291,192.171,-58.42,Domestic mammals
1818.773797,1819.172605,320.285,768.683,0.3988,448.399,-61.3,Domestic mammals
1820.122956,1820.513279,341.637,768.683,0.3903,427.046,-62.03,Domestic mammals
1821.395748,1821.60788,149.466,811.388,0.2121,661.922,-60.22,Domestic mammals
1822.982495,1823.067348,405.694,725.979,0.0849,320.285,-59.74,Domestic mammals
1824.81313,1825.050718,256.228,619.217,0.2376,362.989,-60.31,Domestic mammals
1826.009554,1826.119863,192.171,597.865,0.1103,405.694,-55.8,Domestic mammals
1827.672669,1827.961168,341.637,683.274,0.2885,341.637,-61.39,Domestic mammals
1826.331995,1826.527156,384.342,619.217,0.1952,234.875,-59.84,Domestic mammals
1828.914214,1829.092405,320.285,619.217,0.1782,298.932,-59.73,Domestic mammals
1831.307062,1831.527679,362.989,704.626,0.2206,341.637,-60.67,Domestic mammals
1832.495001,1832.707133,298.932,661.922,0.2121,362.989,-59.71,Domestic mammals
1834.039322,1834.242969,384.342,725.979,0.2036,341.637,-60.71,Domestic mammals
1835.403614,1835.666657,320.285,640.569,0.263,320.285,-59.02,Domestic mammals
1836.633979,1837.024302,320.285,768.683,0.3903,448.399,-61.69,Domestic mammals
1837.745551,1837.974653,277.58,640.569,0.2291,362.989,-61.03,Domestic mammals
1841.88266,1842.128733,298.932,640.569,0.2461,341.637,-59.9,Domestic mammals
1844.351876,1844.61492,320.285,619.217,0.263,298.932,-57.34,Domestic mammals
1843.189393,1843.401525,298.932,661.922,0.2121,362.989,-61.49,Domestic mammals
1845.641654,1845.879241,341.637,683.274,0.2376,341.637,-60.56,Domestic mammals
1848.475737,1849.154559,384.342,661.922,0.6788,277.58,-61.32,Domestic mammals
1800.152735,1800.381838,768.683,1772.242,0.2291,1003.559,-58.19,Amphibians
1800.738219,1800.984292,683.274,1708.185,0.2461,1024.911,-58.33,Amphibians
1801.298248,1801.586747,640.569,1729.537,0.2885,1088.968,-59.36,Amphibians
1802.274055,1802.486187,640.569,1964.413,0.2121,1323.843,-58.68,Amphibians
1802.842568,1803.071671,725.979,1964.413,0.2291,1238.434,-58.18,Amphibians
1803.402597,1803.640184,747.331,1793.594,0.2376,1046.263,-58.32,Amphibians
1803.95414,1804.200213,661.922,1793.594,0.2461,1131.673,-58.49,Amphibians
1805.693622,1805.94818,768.683,1772.242,0.2546,1003.559,-58.3,Amphibians
1806.219709,1806.482753,725.979,1729.537,0.263,1003.559,-58.12,Amphibians
1806.743843,1807.015371,747.331,1644.128,0.2715,896.797,-57.7,Amphibians
1807.329327,1807.583885,683.274,1622.776,0.2546,939.502,-57.22,Amphibians
1807.753591,1808.109972,683.274,1729.537,0.3564,1046.263,-58.2,Amphibians
1808.169369,1808.339075,747.331,1729.537,0.1697,982.206,-60.82,Amphibians
1808.517266,1808.737883,854.093,1665.48,0.2206,811.388,-60.15,Amphibians
1809.060324,1809.739146,790.036,1836.299,0.6788,1046.263,-58.63,Amphibians
1809.85794,1810.375542,683.274,1665.48,0.5176,982.206,-57.95,Amphibians
1810.9186,1811.22407,768.683,1729.537,0.3055,960.854,-57.83,Amphibians
1811.495598,1811.775613,619.217,1772.242,0.28,1153.025,-58.76,Amphibians
1812.325665,1812.571738,576.512,1729.537,0.2461,1153.025,-57.58,Amphibians
